InvoiceID,CustomerID,InvoiceDate,PurchaseAmount
INV_548330,CUST_0987,2025-09-06,43.81
INV_118073,CUST_0835,2025-06-29,22.26
INV_714805,CUST_0196,2025-11-07,15.44
INV_557828,CUST_0939,2025-05-23,225.67
INV_767689,CUST_0244,2025-01-12,127.55
INV_291703,CUST_0678,2025-03-23,51.99
INV_393894,CUST_0670,2025-05-14,14.35
INV_736308,CUST_0948,2025-01-14,11.3
INV_754801,CUST_0675,2025-03-07,15.01
INV_587689,CUST_0206,2025-10-03,45.8
INV_129984,CUST_0537,2025-10-08,36.87
INV_322317,CUST_0164,2025-04-05,37.54
INV_738387,CUST_0336,2025-11-06,87.06
INV_872577,CUST_0899,2025-01-25,56.89
INV_664396,CUST_0392,2025-01-25,19.41
INV_636159,CUST_0956,2025-01-12,159.43
INV_652467,CUST_0092,2025-05-21,131.52
INV_479551,,2025-11-12,93.31
INV_334555,CUST_0861,2025-02-12,50.99
INV_667201,CUST_0663,2025-10-14,10.35
INV_543057,CUST_0778,2025-12-11,10.2
INV_793206,CUST_0253,2025-02-25,23.38
INV_325469,CUST_0083,2025-04-09,10.99
INV_254363,CUST_0494,2025-09-20,60.52
INV_679111,CUST_0609,2025-09-17,52.63
INV_534995,CUST_0785,2025-04-11,50.48
INV_596037,CUST_0221,2025-11-04,55.48
INV_656659,CUST_0231,2025-06-27,13.8
INV_458918,CUST_0703,2025-03-03,55.27
INV_655462,CUST_0155,2025-04-02,37.07
INV_293718,CUST_0741,2025-03-27,156.87
INV_741269,CUST_0386,2025-03-03,37.04
INV_386166,CUST_0742,2025-03-20,46.77
INV_421497,CUST_0826,2025-03-06,25.09
INV_802436,CUST_0242,2025-08-01,17.48
INV_602754,CUST_0173,2025-06-09,37.61
INV_384564,CUST_0497,2025-07-07,54.24
INV_976313,CUST_0308,2025-09-13,12.15
INV_399631,CUST_0510,2025-07-15,97.5
INV_769416,CUST_0764,2025-03-23,36.58
INV_479504,CUST_0733,2025-02-11,76.67
INV_976968,CUST_0105,2025-07-11,77.07
INV_237244,CUST_0129,2025-05-10,33.4
INV_652959,CUST_0097,2025-01-10,127.37
INV_489878,CUST_0956,2025-08-20,35.35
INV_937831,CUST_0802,2025-09-21,108.97
INV_873974,CUST_0945,2025-03-20,106.58
INV_654399,CUST_0856,2025-06-22,14.82
INV_825836,CUST_0940,2025-03-28,58.81
INV_369932,CUST_0200,2025-03-28,64.2
INV_247603,CUST_0435,2025-06-01,9.13
INV_739341,CUST_0277,2025-08-20,27.11
INV_858994,CUST_0228,2025-05-19,166.43
INV_192601,CUST_0391,2025-01-28,27.22
INV_569511,CUST_0261,2025-09-18,56.09
INV_703103,CUST_0320,2025-05-18,8.45
INV_161063,CUST_0368,2025-08-08,110.62
INV_545377,CUST_0768,2025-12-26,51.6
INV_797960,CUST_0463,2025-02-18,20.77
INV_972637,CUST_0169,2025-08-05,41.5
INV_518443,CUST_0767,2025-09-23,79.64
INV_732500,CUST_0859,2025-09-15,48.95
INV_291775,CUST_0160,2025-12-17,40.6
INV_670126,CUST_0892,2025-08-14,13.67
INV_170119,CUST_0273,2025-07-02,11.99
INV_729720,CUST_0827,2025-11-30,33.54
INV_507507,CUST_0626,2025-10-05,21.9
INV_985421,CUST_0725,2025-06-21,17.4
INV_279830,CUST_0113,2025-05-02,83.66
INV_287921,CUST_0039,2025-09-25,120.56
INV_722893,CUST_0149,2025-05-29,180.07
INV_769931,CUST_0360,2025-08-26,74.91
INV_158005,CUST_0736,2025-07-22,24.86
INV_980412,CUST_0235,2025-12-11,132.19
INV_743534,CUST_0781,2025-09-15,13.86
INV_584814,CUST_0436,2025-10-10,158.53
INV_470965,CUST_0407,2025-03-29,26.36
INV_632994,CUST_0683,2025-07-08,68.71
INV_806972,CUST_0703,2025-04-28,44.96
INV_895928,CUST_0030,2025-10-22,46.24
INV_665609,CUST_0128,2025-08-17,15.35
INV_155147,CUST_0186,2025-05-24,82.65
INV_344839,CUST_0261,2025-01-03,223.72
INV_484865,CUST_0483,2025-08-12,102.84
INV_860109,CUST_0491,2025-01-10,68.53
INV_787016,CUST_0231,2025-08-07,16.87
INV_540917,CUST_0112,2025-01-13,42.32
INV_791211,CUST_0234,2025-03-31,89.96
INV_664660,CUST_0209,2025-01-14,69.8
INV_986514,CUST_0377,2025-01-20,25.32
INV_969049,CUST_0735,2025-03-11,101.67
INV_731827,CUST_0132,2025-04-21,34.29
INV_647993,CUST_0906,2025-01-24,18.52
INV_364167,CUST_0805,2025-08-18,31.44
INV_204195,CUST_0871,2025-07-21,50.99
INV_389910,CUST_0188,2025-02-26,29.57
INV_169122,CUST_0583,2025-01-04,39.61
INV_981718,CUST_0728,2025-08-17,46.54
INV_116029,CUST_0500,2025-09-11,37.5
INV_471602,CUST_0594,2025-06-08,8.54
INV_964661,CUST_0817,2025-11-15,11.11
INV_252889,CUST_0664,2025-04-19,69.16
INV_869727,CUST_0998,2025-04-27,77.43
INV_390998,CUST_0019,2025-06-22,14.68
INV_461278,CUST_0113,2025-07-02,19.61
INV_389530,CUST_0628,2025-04-23,48.53
INV_702272,CUST_0303,2025-11-09,129.21
INV_130447,CUST_0401,2025-07-17,53.0
INV_741147,CUST_0047,2025-07-17,220.11
INV_627759,CUST_0075,2025-12-25,45.68
INV_146850,CUST_0837,2025-03-02,182.75
INV_761757,CUST_0973,2025-04-17,8.6
INV_708108,CUST_0630,2025-07-17,40.35
INV_911554,CUST_0563,2025-09-02,10.1
INV_384580,CUST_0302,2025-03-10,90.51
INV_518495,CUST_0980,2025-02-18,33.21
INV_250787,CUST_0261,2025-12-22,13.95
INV_456992,CUST_0638,2025-08-19,112.91
INV_750024,CUST_0792,2025-11-09,7.82
INV_530267,CUST_0182,2025-06-23,49.9
INV_686712,CUST_0569,2025-01-31,122.66
INV_829963,CUST_0548,2025-08-01,10.72
INV_755522,CUST_0618,2025-12-08,21.15
INV_586799,CUST_0951,2025-08-08,77.12
INV_411877,CUST_0182,2025-04-16,91.33
INV_814423,CUST_0556,2025-11-25,37.59
INV_466008,CUST_0619,2025-03-25,51.01
INV_654970,CUST_0533,2025-07-15,24.54
INV_507505,CUST_0519,2025-03-11,111.04
INV_351351,CUST_0672,2025-09-05,43.27
INV_495755,CUST_0655,2025-07-18,30.0
INV_511961,CUST_0888,2025-05-22,66.56
INV_349430,CUST_0021,2025-03-23,14.55
INV_450040,CUST_0730,2025-11-01,35.56
INV_191006,CUST_0853,2025-06-10,14.88
INV_888768,CUST_0490,2025-11-23,59.31
INV_238593,CUST_0593,2025-06-01,12.99
INV_406773,,2025-02-12,10.65
INV_412813,CUST_0177,2025-01-17,50.21
INV_113140,CUST_0198,2025-04-08,37.33
INV_211672,CUST_0517,2025-01-02,56.6
INV_720399,CUST_0066,2025-11-26,35.42
INV_358635,CUST_0435,2025-05-05,69.75
INV_148777,CUST_0344,2025-10-21,81.39
INV_897232,CUST_0611,2025-07-11,78.59
INV_768179,CUST_0960,2025-02-01,20.97
INV_524149,CUST_0154,2025-03-09,71.12
INV_904565,CUST_0655,2025-08-20,102.11
INV_549916,CUST_0628,2025-04-02,20.78
INV_612880,CUST_0680,2025-02-27,70.01
INV_375709,CUST_0447,2025-03-07,10.53
INV_141971,CUST_0899,2025-02-13,42.32
INV_257462,CUST_0227,2025-09-19,28.43
INV_762212,CUST_0601,2025-06-27,11.91
INV_685289,CUST_0307,2025-09-24,17.75
INV_361716,CUST_0008,2025-10-24,46.28
INV_271918,CUST_0072,2025-02-24,53.81
INV_500187,CUST_0944,2025-08-26,41.77
INV_924143,CUST_0468,2025-09-25,15.67
INV_310545,CUST_0387,2025-12-31,113.97
INV_578336,CUST_0875,2025-02-09,39.33
INV_379215,CUST_0520,2025-04-11,66.86
INV_373349,CUST_0619,2025-04-11,33.62
INV_687275,CUST_0366,2025-09-03,94.98
INV_678688,CUST_0907,2025-10-29,24.83
INV_939188,CUST_0575,2025-04-19,193.89
INV_133691,CUST_0670,2025-09-26,25.05
INV_906527,CUST_0102,2025-08-11,55.54
INV_339968,CUST_0795,2025-11-21,44.42
INV_255289,CUST_0196,2025-10-08,85.41
INV_832635,CUST_0382,2025-05-13,170.81
INV_195665,CUST_0477,2025-09-22,84.43
INV_222232,CUST_0646,2025-07-30,71.64
INV_668020,CUST_0395,2025-12-30,35.17
INV_887019,CUST_0728,2025-08-14,84.48
INV_529332,CUST_0476,2025-10-13,16.09
INV_457792,CUST_0156,2025-09-05,11.6
INV_276168,CUST_0981,2025-06-12,14.39
INV_205400,CUST_0307,2025-12-04,69.67
INV_237488,CUST_0279,2025-06-25,46.24
INV_533934,CUST_0837,2025-04-18,36.18
INV_753583,CUST_0859,2025-10-16,13.57
INV_765847,CUST_0930,2025-03-07,24.52
INV_204648,CUST_0156,2025-02-16,16.15
INV_791958,CUST_0660,2025-05-04,223.35
INV_352419,CUST_0855,2025-05-08,53.84
INV_727220,CUST_0442,2025-10-30,23.89
INV_472013,CUST_0227,2025-11-09,23.8
INV_150939,CUST_0654,2025-02-08,81.62
INV_973093,CUST_0845,2025-07-26,21.07
INV_742650,CUST_0251,2025-08-07,44.49
INV_364803,CUST_0354,2025-02-15,35.26
INV_802098,,2025-11-24,13.71
INV_863760,CUST_0542,2025-11-30,36.85
INV_868613,CUST_0281,2025-12-10,8.74
INV_615693,CUST_0727,2025-05-30,95.45
INV_891507,CUST_0947,2025-10-02,81.04
INV_541416,CUST_0173,2025-11-23,51.2
INV_216219,CUST_0763,2025-05-04,87.08
INV_835036,CUST_0787,2025-04-30,62.24
INV_237888,CUST_0676,2025-10-13,9.62
INV_195028,CUST_0376,2025-11-04,23.63
INV_302435,CUST_0739,2025-11-30,68.67
INV_468252,CUST_0068,2025-09-21,101.9
INV_217886,CUST_0622,2025-03-27,107.78
INV_174813,CUST_0255,2025-07-02,41.6
INV_952746,CUST_0881,2025-06-07,32.73
INV_674100,CUST_0576,2025-02-19,45.83
INV_536162,CUST_0325,2025-10-31,87.6
INV_146403,CUST_0684,2025-07-20,115.67
INV_582604,CUST_0035,2025-08-04,147.88
INV_433997,CUST_0343,2025-11-28,116.2
INV_913081,,2025-01-15,48.95
INV_573620,CUST_0820,2025-04-03,15.92
INV_964434,CUST_0819,2025-02-07,47.81
INV_330147,CUST_0132,2025-11-07,39.82
INV_635381,CUST_0406,2025-03-17,37.6
INV_897622,CUST_0492,2025-07-13,21.76
INV_664485,CUST_0361,2025-09-14,21.6
INV_448939,CUST_0214,2025-06-02,7.63
INV_474226,CUST_0262,2025-08-06,114.57
INV_306940,CUST_0380,2025-12-28,167.65
INV_173869,CUST_0621,2025-08-29,51.34
INV_302416,CUST_0291,2025-08-25,36.44
INV_510925,CUST_0653,2025-07-08,7.75
INV_849971,CUST_0881,2025-07-09,88.12
INV_509940,CUST_0892,2025-12-19,26.12
INV_236554,CUST_0757,2025-07-11,39.85
INV_867524,CUST_0822,2025-08-21,30.26
INV_552372,CUST_0817,2025-02-10,84.22
INV_955080,CUST_0819,2025-02-28,39.36
INV_705842,CUST_0551,2025-07-11,62.02
INV_808140,CUST_0907,2025-11-29,126.8
INV_668651,CUST_0001,2025-06-17,32.15
INV_299919,CUST_0584,2025-04-19,49.63
INV_854651,CUST_0929,2025-10-28,64.53
INV_747341,CUST_0250,2025-01-08,96.91
INV_952694,CUST_0343,2025-06-07,20.9
INV_539953,CUST_0689,2025-06-24,99.87
INV_880926,CUST_0962,2025-11-20,29.29
INV_658830,CUST_0420,2025-03-23,11.86
INV_903147,CUST_0412,2025-03-25,111.26
INV_423494,CUST_0378,2025-08-31,27.22
INV_544865,CUST_0770,2025-10-12,58.59
INV_961069,CUST_0819,2025-11-27,48.59
INV_205848,CUST_0210,2025-02-20,117.53
INV_880741,CUST_0551,2025-01-28,15.99
INV_261445,CUST_0667,2025-04-27,112.23
INV_349768,CUST_0387,2025-12-16,14.4
INV_320972,CUST_0268,2025-08-23,37.45
INV_308944,CUST_0975,2025-12-23,13.41
INV_412727,CUST_0127,2025-08-11,35.78
INV_572501,CUST_0505,2025-10-21,91.57
INV_331496,CUST_0107,2025-05-26,30.78
INV_979979,CUST_0949,2025-05-02,47.65
INV_703291,CUST_0866,2025-10-15,85.28
INV_182279,CUST_0172,2025-12-01,71.6
INV_870042,CUST_0075,2025-02-17,8.06
INV_841280,CUST_0825,2025-04-28,62.52
INV_533819,CUST_0920,2025-06-16,39.76
INV_978135,CUST_0933,2025-01-07,14.42
INV_826802,CUST_0833,2025-07-12,139.38
INV_888443,CUST_0669,2025-07-21,54.21
INV_897552,CUST_0419,2025-05-06,48.28
INV_494145,CUST_0806,2025-03-05,49.39
INV_607365,CUST_0688,2025-04-26,46.56
INV_839180,CUST_0833,2025-01-31,59.95
INV_775159,CUST_0434,2025-11-21,19.17
INV_845219,CUST_0443,2025-03-08,157.11
INV_530442,CUST_0666,2025-06-04,18.04
INV_572890,CUST_0448,2025-08-22,30.15
INV_876676,CUST_0125,2025-09-02,22.86
INV_304923,CUST_0122,2025-05-05,28.32
INV_785763,CUST_0869,2025-02-04,106.18
INV_423660,CUST_0786,2025-07-20,193.62
INV_159500,CUST_0059,2025-05-06,29.71
INV_496452,CUST_0736,2025-10-05,42.58
INV_632844,CUST_0489,2025-11-01,41.69
INV_150098,CUST_0854,2025-11-05,88.21
INV_226060,CUST_0899,2025-02-11,86.4
INV_799309,CUST_0563,2025-09-07,10.17
INV_493574,CUST_0383,2025-01-21,160.22
INV_967964,CUST_0836,2025-04-02,46.86
INV_244355,CUST_0483,2025-04-21,83.86
INV_943601,CUST_0435,2025-09-30,67.19
INV_336281,CUST_0104,2025-08-02,45.41
INV_250023,CUST_0787,2025-06-14,66.56
INV_339779,CUST_0284,2025-01-05,36.54
INV_232212,CUST_0886,2025-05-27,13.89
INV_512811,CUST_0866,2025-09-24,27.13
INV_126086,CUST_0246,2025-05-29,69.14
INV_670387,CUST_0476,2025-01-05,78.64
INV_638181,CUST_0937,2025-02-15,9.08
INV_815371,CUST_0529,2025-05-27,39.87
INV_565918,CUST_0748,2025-11-04,97.13
INV_521280,CUST_0695,2025-09-07,37.93
INV_282170,CUST_0958,2025-08-04,33.69
INV_660881,CUST_0715,2025-07-11,38.01
INV_824698,CUST_0465,2025-06-28,108.69
INV_630430,CUST_0082,2025-04-02,86.59
INV_808770,CUST_0751,2025-09-17,81.43
INV_894448,CUST_0048,2025-11-25,10.26
INV_966450,CUST_0337,2025-08-13,108.11
INV_221668,CUST_0575,2025-10-21,20.81
INV_414063,CUST_0013,2025-07-08,124.9
INV_317770,CUST_0114,2025-01-22,59.87
INV_440093,CUST_0835,2025-02-23,41.21
INV_939319,CUST_0277,2025-07-23,80.93
INV_877949,CUST_0547,2025-07-03,41.34
INV_372647,,2025-06-12,283.3
INV_616637,CUST_0794,2025-04-23,11.73
INV_788152,CUST_0647,2025-03-08,67.75
INV_317228,CUST_0549,2025-01-01,10.72
INV_500511,CUST_0744,2025-05-16,73.43
INV_456898,CUST_0201,2025-05-07,104.6
INV_439208,CUST_0194,2025-07-10,11.68
INV_494597,CUST_0802,2025-09-17,31.02
INV_141869,CUST_0075,2025-12-21,43.35
INV_259292,CUST_0188,2025-06-22,61.34
INV_563937,CUST_0083,2025-05-03,98.95
INV_451977,CUST_0936,2025-05-25,38.75
INV_860129,CUST_0380,2025-05-24,36.78
INV_851518,CUST_0450,2025-01-13,56.96
INV_168487,CUST_0508,2025-10-17,22.35
INV_551610,CUST_0215,2025-04-30,30.87
INV_914886,CUST_0630,2025-08-09,46.89
INV_222258,,2025-08-21,18.64
INV_606581,CUST_0053,2025-10-02,54.46
INV_662621,,2025-12-03,64.75
INV_649523,CUST_0074,2025-01-10,85.03
INV_247309,CUST_0160,2025-01-14,35.49
INV_745822,CUST_0053,2025-12-01,43.68
INV_942503,CUST_0260,2025-07-24,119.39
INV_505453,CUST_0466,2025-01-12,38.4
INV_279838,CUST_0290,2025-12-04,85.62
INV_976110,CUST_0075,2025-12-27,69.64
INV_937393,CUST_0441,2025-08-29,39.7
INV_914422,CUST_0096,2025-08-02,62.74
INV_266277,CUST_0088,2025-11-02,35.81
INV_468266,CUST_0325,2025-11-16,24.61
INV_284456,CUST_0633,2025-03-06,13.76
INV_590083,CUST_0923,2025-06-11,24.42
INV_233296,CUST_0850,2025-11-03,33.1
INV_491858,CUST_0198,2025-04-22,131.43
INV_855612,CUST_0421,2025-07-05,9.44
INV_385622,CUST_0929,2025-11-12,52.57
INV_767540,CUST_0906,2025-06-24,15.72
INV_611511,CUST_0235,2025-01-13,16.58
INV_735310,CUST_0876,2025-01-11,143.01
INV_378355,CUST_0793,2025-04-04,21.6
INV_487881,CUST_0979,2025-07-30,54.0
INV_573958,CUST_0913,2025-04-11,38.56
INV_691343,CUST_0540,2025-02-10,36.58
INV_891787,CUST_0658,2025-09-13,28.2
INV_780332,CUST_0873,2025-01-13,31.74
INV_391464,CUST_0100,2025-01-31,64.73
INV_227927,CUST_0329,2025-06-15,36.26
INV_469836,CUST_0982,2025-04-10,58.47
INV_715175,CUST_0749,2025-06-11,30.09
INV_948923,CUST_0263,2025-10-19,67.88
INV_686549,CUST_0326,2025-05-29,59.08
INV_340891,CUST_0438,2025-03-06,106.92
INV_388816,CUST_0235,2025-08-15,56.96
INV_162507,CUST_0118,2025-02-23,40.14
INV_914604,CUST_0815,2025-02-22,59.92
INV_274037,,2025-04-12,26.02
INV_837954,CUST_0849,2025-12-22,141.28
INV_357803,CUST_0921,2025-04-21,25.54
INV_983096,CUST_0182,2025-01-24,65.57
INV_538080,CUST_0740,2025-07-07,30.31
INV_438384,CUST_0852,2025-04-29,74.42
INV_366010,CUST_0104,2025-04-02,175.36
INV_151374,CUST_0502,2025-06-30,11.08
INV_967461,CUST_0734,2025-08-21,13.26
INV_927424,CUST_0391,2025-08-12,23.12
INV_775453,CUST_0055,2025-01-07,26.75
INV_811028,CUST_0012,2025-01-16,45.28
INV_284626,CUST_0484,2025-05-15,102.63
INV_914038,CUST_0457,2025-06-09,110.47
INV_878883,CUST_0729,2025-02-14,30.34
INV_626492,CUST_0616,2025-07-14,63.23
INV_658158,CUST_0610,2025-08-14,37.28
INV_518184,CUST_0124,2025-08-06,46.77
INV_436851,CUST_0631,2025-05-13,41.55
INV_811195,CUST_0434,2025-11-27,155.58
INV_277241,CUST_0278,2025-08-21,17.82
INV_526009,CUST_0492,2025-07-18,14.33
INV_993388,CUST_0025,2025-10-28,22.05
INV_369150,CUST_0693,2025-12-26,114.1
INV_123091,CUST_0412,2025-11-17,26.55
INV_118990,CUST_0102,2025-08-04,65.59
INV_470416,CUST_0159,2025-06-23,10.39
INV_213000,CUST_0882,2025-01-05,38.45
INV_832081,CUST_0459,2025-09-05,13.99
INV_595164,CUST_0422,2025-08-14,19.96
INV_353317,CUST_0122,2025-10-04,155.03
INV_925553,CUST_0294,2025-03-03,81.52
INV_537470,CUST_0590,2025-07-21,16.45
INV_667815,CUST_0734,2025-01-03,15.65
INV_255344,CUST_0428,2025-08-23,57.99
INV_208042,,2025-11-27,78.41
INV_128328,CUST_0863,2025-06-05,55.93
INV_917711,CUST_0272,2025-03-09,143.61
INV_438365,CUST_0696,2025-11-16,145.11
INV_950193,CUST_0332,2025-05-19,35.14
INV_487025,CUST_0019,2025-11-07,18.33
INV_911804,CUST_0154,2025-09-17,87.08
INV_850186,CUST_0571,2025-05-05,136.97
INV_150081,CUST_0811,2025-09-02,144.99
INV_501415,CUST_0247,2025-01-08,15.44
INV_556285,CUST_0478,2025-12-18,24.2
INV_988403,CUST_0833,2025-02-08,75.91
INV_599797,CUST_0600,2025-08-30,73.95
INV_511236,CUST_0044,2025-05-17,88.69
INV_470858,CUST_0988,2025-06-05,19.18
INV_760327,CUST_0981,2025-08-04,81.78
INV_892154,CUST_0322,2025-02-24,66.23
INV_858108,CUST_0790,2025-04-11,20.19
INV_505513,CUST_0451,2025-12-30,56.37
INV_512918,CUST_0740,2025-09-22,15.02
INV_207096,CUST_0667,2025-02-03,232.45
INV_633459,CUST_0605,2025-11-23,28.41
INV_468226,CUST_0404,2025-04-27,8.99
INV_905581,CUST_0625,2025-12-25,46.23
INV_498172,CUST_0017,2025-10-01,227.33
INV_688099,CUST_0980,2025-06-30,27.48
INV_780089,CUST_0961,2025-04-24,112.13
INV_742762,CUST_0877,2025-04-26,8.76
INV_191328,CUST_0041,2025-04-15,19.19
INV_134540,CUST_0401,2025-10-05,98.21
INV_811935,CUST_0937,2025-08-09,32.9
INV_515842,CUST_0651,2025-11-08,46.55
INV_166668,CUST_0588,2025-10-09,89.87
INV_819174,CUST_0700,2025-07-18,108.53
INV_825453,CUST_0154,2025-02-09,30.56
INV_410001,CUST_0132,2025-10-06,36.61
INV_532680,CUST_0628,2025-04-19,47.75
INV_507085,CUST_0368,2025-05-27,48.04
INV_538242,CUST_0924,2025-11-20,23.25
INV_471994,CUST_0421,2025-07-14,11.99
INV_644279,CUST_0040,2025-07-08,65.88
INV_747096,CUST_0536,2025-01-04,14.9
INV_870326,CUST_0433,2025-06-30,22.44
INV_399188,CUST_0877,2025-03-10,29.88
INV_365976,CUST_0830,2025-06-18,7.5
INV_863529,CUST_0700,2025-02-23,27.74
INV_924834,CUST_0680,2025-04-13,23.82
INV_962147,CUST_0384,2025-06-28,9.9
INV_982174,CUST_0988,2025-11-28,18.93
INV_253484,CUST_0420,2025-08-27,31.7
INV_528733,CUST_0343,2025-11-10,23.74
INV_951890,CUST_0869,2025-01-25,20.61
INV_463898,CUST_0206,2025-07-04,28.36
INV_520343,CUST_0047,2025-08-16,196.06
INV_904807,CUST_0022,2025-08-01,42.69
INV_372158,CUST_0753,2025-09-29,11.18
INV_590238,CUST_0938,2025-07-21,8.44
INV_169087,CUST_0254,2025-01-09,21.59
INV_843859,CUST_0010,2025-08-02,21.37
INV_242180,CUST_0111,2025-06-02,13.76
INV_535928,CUST_0102,2025-08-29,39.96
INV_457246,CUST_0563,2025-10-19,169.08
INV_488518,CUST_0088,2025-07-13,61.26
INV_165942,CUST_0891,2025-07-17,121.72
INV_622552,CUST_0378,2025-06-16,93.01
INV_446184,CUST_0593,2025-09-08,9.9
INV_142291,CUST_0141,2025-03-11,25.9
INV_403664,CUST_0245,2025-01-03,13.19
INV_808672,CUST_0076,2025-06-24,33.22
INV_229887,CUST_0849,2025-09-28,39.3
INV_595010,CUST_0128,2025-12-05,76.08
INV_281517,CUST_0488,2025-03-19,62.24
INV_713079,CUST_0674,2025-07-08,12.12
INV_576128,CUST_0315,2025-12-05,62.62
INV_773984,CUST_0945,2025-06-17,9.89
INV_461447,CUST_0453,2025-10-10,37.12
INV_420146,CUST_0525,2025-08-28,79.93
INV_363625,CUST_0716,2025-03-21,13.86
INV_225355,CUST_0089,2025-05-28,58.38
INV_510482,CUST_0151,2025-01-02,99.8
INV_607831,CUST_0313,2025-11-24,20.47
INV_448754,CUST_0375,2025-04-24,87.99
INV_434971,CUST_0179,2025-07-29,20.3
INV_345300,CUST_0993,2025-04-23,8.4
INV_872997,CUST_0331,2025-10-10,31.37
INV_254692,CUST_0097,2025-01-05,66.87
INV_870097,CUST_0118,2025-02-28,27.29
INV_484890,CUST_0880,2025-01-19,58.43
INV_597952,CUST_0450,2025-02-16,29.12
INV_967918,CUST_0141,2025-03-25,57.59
INV_583455,CUST_0215,2025-01-14,75.84
INV_351671,CUST_0822,2025-09-05,216.39
INV_719064,CUST_0338,2025-11-15,32.96
INV_329577,CUST_0392,2025-08-06,34.41
INV_195556,CUST_0017,2025-11-18,166.32
INV_606961,CUST_0412,2025-11-14,43.99
INV_390374,CUST_0474,2025-08-07,40.5
INV_835010,CUST_0387,2025-09-23,40.23
INV_176361,CUST_0208,2025-01-02,22.75
INV_722006,CUST_0166,2025-01-22,14.49
INV_130949,CUST_0295,2025-08-07,11.04
INV_819979,CUST_0020,2025-02-10,11.85
INV_771553,CUST_0403,2025-03-25,11.85
INV_837090,CUST_0414,2025-11-05,8.19
INV_112360,CUST_0134,2025-07-26,44.82
INV_801160,CUST_0481,2025-12-18,49.87
INV_380833,CUST_0443,2025-04-10,20.42
INV_573048,CUST_0413,2025-03-06,13.1
INV_989493,CUST_0266,2025-11-05,137.8
INV_461719,CUST_0947,2025-02-17,7.8
INV_874168,CUST_0790,2025-12-22,61.85
INV_838096,CUST_0284,2025-10-28,46.85
INV_206121,CUST_0137,2025-06-13,133.84
INV_375049,CUST_0420,2025-03-14,89.91
INV_957253,CUST_0928,2025-10-15,18.37
INV_702801,CUST_0657,2025-11-26,7.88
INV_359480,CUST_0419,2025-09-01,69.59
INV_233498,CUST_0924,2025-09-28,83.98
INV_104138,CUST_0073,2025-09-05,19.21
INV_896883,CUST_0377,2025-02-10,19.97
INV_143764,CUST_0493,2025-06-17,55.26
INV_416462,CUST_0151,2025-04-21,67.9
INV_333540,CUST_0575,2025-08-13,18.36
INV_960220,CUST_0299,2025-10-17,10.41
INV_186346,CUST_0946,2025-11-14,49.5
INV_216214,CUST_0528,2025-12-04,28.45
INV_498499,CUST_0650,2025-12-04,81.08
INV_472397,CUST_0443,2025-11-15,42.86
INV_634391,CUST_0387,2025-12-24,68.62
INV_182409,CUST_0603,2025-08-26,23.01
INV_779530,CUST_0721,2025-03-14,17.89
INV_274875,CUST_0857,2025-10-22,21.59
INV_511473,CUST_0865,2025-07-01,95.92
INV_616540,CUST_0568,2025-07-06,34.76
INV_731525,CUST_0570,2025-12-29,53.22
INV_105668,CUST_0680,2025-04-24,54.65
INV_444126,,2025-04-02,31.97
INV_834412,CUST_0662,2025-05-19,48.6
INV_201948,CUST_0772,2025-08-02,38.93
INV_393851,CUST_0875,2025-11-06,8.79
INV_113261,CUST_0207,2025-05-09,72.56
INV_953605,CUST_0934,2025-08-30,31.15
INV_870692,CUST_0038,2025-12-07,15.37
INV_524390,CUST_0714,2025-12-14,56.61
INV_771314,CUST_0963,2025-04-19,86.32
INV_102187,CUST_0803,2025-03-10,7.86
INV_758966,CUST_0444,2025-10-10,40.06
INV_900819,CUST_0665,2025-10-04,68.56
INV_865791,CUST_0856,2025-06-02,86.74
INV_181257,CUST_0389,2025-02-05,52.51
INV_123408,CUST_0314,2025-10-22,19.37
INV_737938,CUST_0213,2025-11-13,29.95
INV_593992,CUST_0109,2025-02-04,26.81
INV_176240,CUST_0630,2025-09-18,58.35
INV_290920,,2025-11-09,8.1
INV_332076,CUST_0285,2025-08-27,57.89
INV_609551,CUST_0672,2025-02-15,29.36
INV_267527,CUST_0919,2025-02-14,15.63
INV_769277,CUST_0597,2025-05-14,77.61
INV_469360,CUST_0662,2025-09-03,11.43
INV_403602,CUST_0638,2025-08-23,66.82
INV_619163,CUST_0974,2025-05-02,27.18
INV_472251,CUST_0115,2025-06-11,40.46
INV_431310,CUST_0011,2025-07-25,15.72
INV_407086,CUST_0758,2025-05-07,19.51
INV_894760,CUST_0382,2025-06-01,50.61
INV_673458,CUST_0175,2025-10-16,32.71
INV_858761,CUST_0195,2025-11-26,31.39
INV_811413,CUST_0449,2025-12-20,31.39
INV_788332,CUST_0897,2025-04-03,41.72
INV_307772,CUST_0560,2025-09-02,13.11
INV_433840,CUST_0295,2025-05-08,184.53
INV_817104,CUST_0071,2025-09-26,29.88
INV_211718,CUST_0451,2025-01-07,74.22
INV_243888,CUST_0821,2025-07-12,8.32
INV_787490,CUST_0171,2025-01-25,57.83
